Timestamp,Ping Time (ms),Qualtiy,Last Station
2024-08-21 17:23:10,59,0.9905263157894737,Ostrów Wielkopolski
2024-08-21 17:23:14,48,1.0,Ostrów Wielkopolski
2024-08-21 17:23:17,45,1.0,Ostrów Wielkopolski
2024-08-21 17:23:20,44,1.0,Ostrów Wielkopolski
2024-08-21 17:23:23,49,1.0,Ostrów Wielkopolski
2024-08-21 17:23:27,40,1.0,Ostrów Wielkopolski
2024-08-21 17:23:30,53,0.9968421052631579,Ostrów Wielkopolski
2024-08-21 17:23:33,34,1.0,Ostrów Wielkopolski
2024-08-21 17:23:36,44,1.0,Ostrów Wielkopolski
2024-08-21 17:23:39,38,1.0,Ostrów Wielkopolski
2024-08-21 17:23:43,47,1.0,Ostrów Wielkopolski
2024-08-21 17:23:46,47,1.0,Ostrów Wielkopolski
2024-08-21 17:23:49,42,1.0,Ostrów Wielkopolski
2024-08-21 17:23:52,109,0.9378947368421052,Ostrów Wielkopolski
2024-08-21 17:23:56,38,1.0,Ostrów Wielkopolski
2024-08-21 17:23:59,47,1.0,Ostrów Wielkopolski
2024-08-21 17:24:02,64,0.9852631578947368,Ostrów Wielkopolski
2024-08-21 17:24:05,54,0.9957894736842106,Ostrów Wielkopolski
2024-08-21 17:24:09,60000,0.0,Ostrów Wielkopolski
2024-08-21 17:24:21,46,1.0,Ostrów Wielkopolski
2024-08-21 17:24:24,51,0.9989473684210526,Ostrów Wielkopolski
2024-08-21 17:24:27,37,1.0,Ostrów Wielkopolski
2024-08-21 17:24:30,38,1.0,Ostrów Wielkopolski
2024-08-21 17:24:34,57,0.9926315789473684,Ostrów Wielkopolski
2024-08-21 17:24:37,42,1.0,Ostrów Wielkopolski
2024-08-21 17:24:40,47,1.0,Ostrów Wielkopolski
2024-08-21 17:24:43,43,1.0,Ostrów Wielkopolski
2024-08-21 17:24:46,41,1.0,Ostrów Wielkopolski
2024-08-21 17:24:50,78,0.9705263157894737,Ostrów Wielkopolski
2024-08-21 17:24:53,115,0.9315789473684211,Ostrów Wielkopolski
2024-08-21 17:24:56,43,1.0,Ostrów Wielkopolski
2024-08-21 17:25:00,263,0.7757894736842105,Ostrów Wielkopolski
2024-08-21 17:25:03,60000,0.0,Ostrów Wielkopolski
2024-08-21 17:25:15,45,1.0,Ostrów Wielkopolski
2024-08-21 17:25:19,62,0.9873684210526316,Ostrów Wielkopolski
2024-08-21 17:25:22,46,1.0,Ostrów Wielkopolski
2024-08-21 17:25:25,48,1.0,Ostrów Wielkopolski
2024-08-21 17:25:28,41,1.0,Ostrów Wielkopolski
2024-08-21 17:25:31,44,1.0,Ostrów Wielkopolski
2024-08-21 17:25:35,358,0.6757894736842105,Ostrów Wielkopolski
2024-08-21 17:25:39,47,1.0,Ostrów Wielkopolski
2024-08-21 17:25:42,59,0.9905263157894737,Ostrów Wielkopolski
2024-08-21 17:25:45,661,0.3568421052631579,Ostrów Wielkopolski
2024-08-21 17:25:50,48,1.0,Ostrów Wielkopolski
2024-08-21 17:25:53,35,1.0,Ostrów Wielkopolski
2024-08-21 17:25:57,60000,0.0,Ostrzeszów
2024-08-21 17:26:09,148,0.8968421052631579,Ostrzeszów
2024-08-21 17:26:12,37,1.0,Ostrzeszów
2024-08-21 17:26:16,40,1.0,Ostrzeszów
2024-08-21 17:26:19,49,1.0,Ostrzeszów
2024-08-21 17:26:22,49,1.0,Ostrzeszów
2024-08-21 17:26:25,61,0.988421052631579,Ostrzeszów
2024-08-21 17:26:28,37,1.0,Ostrzeszów
2024-08-21 17:26:32,45,1.0,Ostrzeszów
2024-08-21 17:26:35,178,0.8652631578947368,Ostrzeszów
2024-08-21 17:26:38,58,0.991578947368421,Ostrzeszów
2024-08-21 17:26:42,80,0.968421052631579,Ostrzeszów
2024-08-21 17:26:45,402,0.6294736842105263,Ostrzeszów
2024-08-21 17:26:49,53,0.9968421052631579,Ostrzeszów
2024-08-21 17:26:52,43,1.0,Ostrzeszów
2024-08-21 17:26:56,123,0.9231578947368421,Ostrzeszów
2024-08-21 17:26:59,48,1.0,Ostrzeszów
2024-08-21 17:27:02,80,0.968421052631579,Ostrzeszów
2024-08-21 17:27:06,127,0.9189473684210526,Ostrzeszów
2024-08-21 17:27:09,449,0.58,Ostrzeszów
2024-08-21 17:27:13,193,0.8494736842105263,Ostrzeszów
2024-08-21 17:27:17,558,0.4652631578947368,Ostrzeszów
2024-08-21 17:27:22,1736,0.0,Ostrzeszów
2024-08-21 17:27:30,60000,0.0,Ostrzeszów
2024-08-21 17:27:49,60000,0.0,Ostrzeszów
2024-08-21 17:28:00,60000,0.0,Ostrzeszów
2024-08-21 17:28:11,60000,0.0,Ostrzeszów
2024-08-21 17:28:23,60000,0.0,Ostrzeszów
2024-08-21 17:28:34,60000,0.0,Ostrzeszów
2024-08-21 17:28:45,60000,0.0,Ostrzeszów
2024-08-21 17:29:15,60000,0.0,Ostrzeszów
2024-08-21 17:29:45,60000,0.0,Ostrzeszów
2024-08-21 17:30:15,60000,0.0,Ostrzeszów
2024-08-21 17:30:39,60000,0.0,Ostrzeszów
2024-08-21 17:30:50,855,0.15263157894736842,Ostrzeszów
2024-08-21 17:30:56,227,0.8136842105263158,Ostrzeszów
2024-08-21 17:30:59,32,1.0,Ostrzeszów
2024-08-21 17:31:02,185,0.8578947368421053,Ostrzeszów
2024-08-21 17:31:06,648,0.3705263157894737,Ostrzeszów
2024-08-21 17:31:11,43,1.0,Ostrzeszów
2024-08-21 17:31:14,106,0.9410526315789474,Ostrzeszów
2024-08-21 17:31:18,54,0.9957894736842106,Ostrzeszów
2024-08-21 17:31:21,65,0.9842105263157894,Ostrzeszów
2024-08-21 17:31:24,53,0.9968421052631579,Ostrzeszów
2024-08-21 17:31:27,48,1.0,Ostrzeszów
2024-08-21 17:31:31,59,0.9905263157894737,Ostrzeszów
2024-08-21 17:31:34,74,0.9747368421052631,Ostrzeszów
2024-08-21 17:31:37,55,0.9947368421052631,Ostrzeszów
2024-08-21 17:31:40,49,1.0,Ostrzeszów
2024-08-21 17:31:44,40,1.0,Ostrzeszów
2024-08-21 17:31:47,125,0.9210526315789473,Ostrzeszów
2024-08-21 17:31:50,64,0.9852631578947368,Ostrzeszów
2024-08-21 17:31:54,59,0.9905263157894737,Ostrzeszów
2024-08-21 17:31:57,45,1.0,Ostrzeszów
2024-08-21 17:32:00,56,0.9936842105263158,Ostrzeszów
2024-08-21 17:32:03,118,0.9284210526315789,Ostrzeszów
2024-08-21 17:32:07,58,0.991578947368421,Ostrzeszów
2024-08-21 17:32:10,49,1.0,Ostrzeszów
2024-08-21 17:32:13,64,0.9852631578947368,Ostrzeszów
2024-08-21 17:32:16,67,0.9821052631578947,Ostrzeszów
2024-08-21 17:32:20,53,0.9968421052631579,Ostrzeszów
2024-08-21 17:32:23,56,0.9936842105263158,Ostrzeszów
2024-08-21 17:32:26,71,0.9778947368421053,Ostrzeszów
2024-08-21 17:32:30,47,1.0,Ostrzeszów
2024-08-21 17:32:33,50,1.0,Ostrzeszów
2024-08-21 17:32:36,153,0.891578947368421,Ostrzeszów
2024-08-21 17:32:39,46,1.0,Ostrzeszów
2024-08-21 17:32:43,43,1.0,Ostrzeszów
2024-08-21 17:32:46,38,1.0,Ostrzeszów
2024-08-21 17:32:49,46,1.0,Ostrzeszów
2024-08-21 17:32:52,52,0.9978947368421053,Ostrzeszów
2024-08-21 17:32:56,48,1.0,Ostrzeszów
2024-08-21 17:32:59,49,1.0,Ostrzeszów
2024-08-21 17:33:02,58,0.991578947368421,Ostrzeszów
2024-08-21 17:33:05,204,0.8378947368421052,Ostrzeszów
2024-08-21 17:33:09,42,1.0,Ostrzeszów
2024-08-21 17:33:12,43,1.0,Ostrzeszów
2024-08-21 17:33:15,47,1.0,Ostrzeszów
2024-08-21 17:33:19,47,1.0,Ostrzeszów
2024-08-21 17:33:22,43,1.0,Ostrzeszów
2024-08-21 17:33:25,46,1.0,Ostrzeszów
2024-08-21 17:33:28,61,0.988421052631579,Ostrzeszów
2024-08-21 17:33:31,39,1.0,Ostrzeszów
2024-08-21 17:33:35,41,1.0,Ostrzeszów
2024-08-21 17:33:38,72,0.9768421052631578,Ostrzeszów
2024-08-21 17:33:41,51,0.9989473684210526,Ostrzeszów
2024-08-21 17:33:44,72,0.9768421052631578,Ostrzeszów
2024-08-21 17:33:48,134,0.911578947368421,Ostrzeszów
2024-08-21 17:33:51,2738,0.0,Ostrzeszów
2024-08-21 17:34:03,50,1.0,Ostrzeszów
2024-08-21 17:34:06,237,0.8031578947368421,Ostrzeszów
2024-08-21 17:34:10,663,0.3547368421052632,Ostrzeszów
2024-08-21 17:34:15,86,0.9621052631578947,Ostrzeszów
2024-08-21 17:34:18,54,0.9957894736842106,Ostrzeszów
2024-08-21 17:34:21,55,0.9947368421052631,Ostrzeszów
2024-08-21 17:34:24,76,0.9726315789473684,Ostrzeszów
2024-08-21 17:34:28,60000,0.0,Ostrzeszów
2024-08-21 17:34:41,2888,0.0,Ostrzeszów
2024-08-21 17:34:52,97,0.9505263157894737,Ostrzeszów
2024-08-21 17:34:56,1109,0.0,Ostrzeszów
2024-08-21 17:35:02,45,1.0,Ostrzeszów
2024-08-21 17:35:05,60000,0.0,Ostrzeszów
2024-08-21 17:35:18,48,1.0,Ostrzeszów
2024-08-21 17:35:21,47,1.0,Ostrzeszów
2024-08-21 17:35:24,76,0.9726315789473684,Ostrzeszów
2024-08-21 17:35:27,76,0.9726315789473684,Ostrzeszów
2024-08-21 17:35:31,43,1.0,Ostrzeszów
2024-08-21 17:35:34,140,0.9052631578947369,Ostrzeszów
2024-08-21 17:35:37,109,0.9378947368421052,Ostrzeszów
2024-08-21 17:35:41,60000,0.0,Ostrzeszów
2024-08-21 17:35:54,3259,0.0,Ostrzeszów
2024-08-21 17:36:07,57,0.9926315789473684,Ostrzeszów
2024-08-21 17:36:10,45,1.0,Ostrzeszów
2024-08-21 17:36:13,52,0.9978947368421053,Ostrzeszów
2024-08-21 17:36:16,138,0.9073684210526316,Ostrzeszów
2024-08-21 17:36:20,106,0.9410526315789474,Ostrzeszów
2024-08-21 17:36:23,45,1.0,Ostrzeszów
2024-08-21 17:36:26,60000,0.0,Ostrzeszów
2024-08-21 17:36:39,136,0.9094736842105263,Ostrzeszów
2024-08-21 17:36:42,43,1.0,Ostrzeszów
2024-08-21 17:36:45,72,0.9768421052631578,Ostrzeszów
2024-08-21 17:36:49,51,0.9989473684210526,Ostrzeszów
2024-08-21 17:36:52,39,1.0,Ostrzeszów
2024-08-21 17:36:55,51,0.9989473684210526,Ostrzeszów
2024-08-21 17:36:58,40,1.0,Ostrzeszów
2024-08-21 17:37:01,38,1.0,Ostrzeszów
2024-08-21 17:37:05,46,1.0,Ostrzeszów
2024-08-21 17:37:08,39,1.0,Ostrzeszów
2024-08-21 17:37:11,57,0.9926315789473684,Ostrzeszów
2024-08-21 17:37:14,55,0.9947368421052631,Ostrzeszów
2024-08-21 17:37:17,82,0.9663157894736842,Ostrzeszów
2024-08-21 17:37:44,41,1.0,Ostrzeszów
2024-08-21 17:37:47,55,0.9947368421052631,Ostrzeszów
2024-08-21 17:37:50,39,1.0,Ostrzeszów
2024-08-21 17:37:53,43,1.0,Ostrzeszów
2024-08-21 17:37:56,46,1.0,Ostrzeszów
2024-08-21 17:38:00,60000,0.0,Ostrzeszów
2024-08-21 17:38:13,48,1.0,Ostrzeszów
2024-08-21 17:38:16,73,0.9757894736842105,Ostrzeszów
2024-08-21 17:38:19,189,0.8536842105263158,Ostrzeszów
2024-08-21 17:38:23,42,1.0,Ostrzeszów
2024-08-21 17:38:26,56,0.9936842105263158,Ostrzeszów
2024-08-21 17:38:29,60,0.9894736842105263,Ostrzeszów
2024-08-21 17:38:33,53,0.9968421052631579,Ostrzeszów
2024-08-21 17:38:36,52,0.9978947368421053,Ostrzeszów
2024-08-21 17:38:39,66,0.9831578947368421,Ostrzeszów
2024-08-21 17:38:42,212,0.8294736842105264,Ostrzeszów
2024-08-21 17:38:46,55,0.9947368421052631,Ostrzeszów
2024-08-21 17:38:49,52,0.9978947368421053,Ostrzeszów
2024-08-21 17:38:52,46,1.0,Ostrzeszów
2024-08-21 17:38:56,46,1.0,Ostrzeszów
2024-08-21 17:38:59,53,0.9968421052631579,Ostrzeszów
2024-08-21 17:39:02,43,1.0,Ostrzeszów
2024-08-21 17:39:05,54,0.9957894736842106,Ostrzeszów
2024-08-21 17:39:09,49,1.0,Ostrzeszów
2024-08-21 17:39:12,53,0.9968421052631579,Ostrzeszów
2024-08-21 17:39:15,342,0.6926315789473684,Ostrzeszów
2024-08-21 17:39:19,114,0.9326315789473684,Ostrzeszów
2024-08-21 17:39:23,51,0.9989473684210526,Ostrzeszów
2024-08-21 17:39:26,41,1.0,Ostrzeszów
2024-08-21 17:39:29,44,1.0,Ostrzeszów
2024-08-21 17:39:32,55,0.9947368421052631,Ostrzeszów
2024-08-21 17:39:35,56,0.9936842105263158,Ostrzeszów
2024-08-21 17:39:39,46,1.0,Ostrzeszów
2024-08-21 17:39:42,41,1.0,Ostrzeszów
2024-08-21 17:39:45,47,1.0,Ostrzeszów
2024-08-21 17:39:48,48,1.0,Ostrzeszów
2024-08-21 17:39:52,58,0.991578947368421,Ostrzeszów
2024-08-21 17:39:55,48,1.0,Ostrzeszów
2024-08-21 17:39:58,222,0.8189473684210526,Kępno
2024-08-21 17:40:02,53,0.9968421052631579,Kępno
2024-08-21 17:40:05,47,1.0,Kępno
2024-08-21 17:40:08,62,0.9873684210526316,Kępno
2024-08-21 17:40:11,40,1.0,Kępno
2024-08-21 17:40:15,41,1.0,Kępno
2024-08-21 17:40:18,48,1.0,Kępno
2024-08-21 17:40:21,98,0.9494736842105264,Kępno
2024-08-21 17:40:24,47,1.0,Kępno
2024-08-21 17:40:28,60000,0.0,Kępno
2024-08-21 17:40:39,56,0.9936842105263158,Kępno
2024-08-21 17:40:42,44,1.0,Kępno
2024-08-21 17:40:45,40,1.0,Kępno
2024-08-21 17:40:48,46,1.0,Kępno
2024-08-21 17:40:51,47,1.0,Kępno
2024-08-21 17:40:55,47,1.0,Kępno
2024-08-21 17:40:58,62,0.9873684210526316,Kępno
2024-08-21 17:41:01,72,0.9768421052631578,Kępno
2024-08-21 17:41:04,86,0.9621052631578947,Kępno
2024-08-21 17:41:08,67,0.9821052631578947,Kępno
2024-08-21 17:41:11,67,0.9821052631578947,Kępno
2024-08-21 17:41:14,64,0.9852631578947368,Kępno
2024-08-21 17:41:18,60,0.9894736842105263,Kępno
2024-08-21 17:41:21,142,0.9031578947368422,Kępno
2024-08-21 17:41:24,66,0.9831578947368421,Kępno
2024-08-21 17:41:28,62,0.9873684210526316,Kępno
2024-08-21 17:41:31,61,0.988421052631579,Kępno
2024-08-21 17:41:34,66,0.9831578947368421,Kępno
2024-08-21 17:41:37,70,0.9789473684210527,Kępno
2024-08-21 17:41:41,62,0.9873684210526316,Kępno
2024-08-21 17:41:44,61,0.988421052631579,Kępno
2024-08-21 17:41:47,64,0.9852631578947368,Kępno
2024-08-21 17:41:50,67,0.9821052631578947,Kępno
2024-08-21 17:41:54,61,0.988421052631579,Kępno
2024-08-21 17:41:57,85,0.9631578947368421,Kępno
2024-08-21 17:42:00,63,0.9863157894736843,Kępno
2024-08-21 17:42:03,76,0.9726315789473684,Kępno
2024-08-21 17:42:07,119,0.9273684210526316,Kępno
2024-08-21 17:42:10,80,0.968421052631579,Kępno
2024-08-21 17:42:13,390,0.6421052631578947,Kępno
2024-08-21 17:42:18,79,0.9694736842105263,Kępno
2024-08-21 17:42:21,156,0.888421052631579,Kępno
2024-08-21 17:42:25,66,0.9831578947368421,Kępno
2024-08-21 17:42:28,407,0.6242105263157894,Kępno
2024-08-21 17:42:32,1142,0.0,Kępno
2024-08-21 17:42:39,196,0.8463157894736842,Kępno
2024-08-21 17:42:42,190,0.8526315789473684,Kępno
2024-08-21 17:42:46,143,0.9021052631578947,Kępno
2024-08-21 17:42:49,67,0.9821052631578947,Kępno
2024-08-21 17:42:53,59,0.9905263157894737,Kępno
2024-08-21 17:42:56,58,0.991578947368421,Kępno
2024-08-21 17:42:59,58,0.991578947368421,Kępno
2024-08-21 17:43:03,75,0.9736842105263158,Kępno
2024-08-21 17:43:06,2243,0.0,Kępno
2024-08-21 17:43:16,409,0.6221052631578947,Kępno
2024-08-21 17:43:20,60000,0.0,Kępno
2024-08-21 17:43:31,1595,0.0,Kępno
2024-08-21 17:43:39,68,0.9810526315789474,Kępno
2024-08-21 17:43:42,61,0.988421052631579,Kępno
2024-08-21 17:43:45,798,0.21263157894736842,Kępno
2024-08-21 17:43:51,67,0.9821052631578947,Kępno
2024-08-21 17:43:54,60000,0.0,Kępno
2024-08-21 17:44:05,62,0.9873684210526316,Kępno
2024-08-21 17:44:08,60,0.9894736842105263,Kępno
2024-08-21 17:44:12,59,0.9905263157894737,Kępno
2024-08-21 17:44:15,59,0.9905263157894737,Kępno
2024-08-21 17:44:18,60,0.9894736842105263,Kępno
2024-08-21 17:44:21,135,0.9105263157894737,Kępno
2024-08-21 17:44:25,137,0.9084210526315789,Kępno
2024-08-21 17:44:28,61,0.988421052631579,Kępno
2024-08-21 17:44:32,103,0.9442105263157895,Kępno
2024-08-21 17:44:35,64,0.9852631578947368,Kępno
2024-08-21 17:44:38,73,0.9757894736842105,Kępno
2024-08-21 17:44:42,410,0.6210526315789474,Kępno
2024-08-21 17:44:46,77,0.9715789473684211,Kępno
2024-08-21 17:44:49,87,0.9610526315789474,Kępno
2024-08-21 17:44:53,62,0.9873684210526316,Kępno
2024-08-21 17:44:56,61,0.988421052631579,Kępno
2024-08-21 17:44:59,104,0.9431578947368421,Kępno
2024-08-21 17:45:02,60,0.9894736842105263,Kępno
2024-08-21 17:45:06,71,0.9778947368421053,Kępno
2024-08-21 17:45:09,67,0.9821052631578947,Kępno
2024-08-21 17:45:12,65,0.9842105263157894,Kępno
2024-08-21 17:45:16,68,0.9810526315789474,Kępno
2024-08-21 17:45:19,69,0.98,Kępno
2024-08-21 17:45:22,103,0.9442105263157895,Kępno
2024-08-21 17:45:26,127,0.9189473684210526,Kępno
2024-08-21 17:45:29,60,0.9894736842105263,Kępno
2024-08-21 17:45:32,75,0.9736842105263158,Kępno
2024-08-21 17:45:36,153,0.891578947368421,Kępno
2024-08-21 17:45:39,59,0.9905263157894737,Kępno
2024-08-21 17:45:42,75,0.9736842105263158,Kępno
2024-08-21 17:45:46,82,0.9663157894736842,Kępno
2024-08-21 17:45:49,67,0.9821052631578947,Kępno
2024-08-21 17:45:52,67,0.9821052631578947,Kępno
2024-08-21 17:45:55,151,0.8936842105263157,Kępno
2024-08-21 17:45:59,106,0.9410526315789474,Kępno
2024-08-21 17:46:02,253,0.7863157894736842,Kępno
2024-08-21 17:46:06,61,0.988421052631579,Kępno
2024-08-21 17:46:09,67,0.9821052631578947,Kępno
2024-08-21 17:46:13,61,0.988421052631579,Kępno
2024-08-21 17:46:16,63,0.9863157894736843,Kępno
2024-08-21 17:46:19,157,0.8873684210526316,Kępno
2024-08-21 17:46:23,199,0.8431578947368421,Kępno
2024-08-21 17:46:27,61,0.988421052631579,Kępno
2024-08-21 17:46:30,96,0.9515789473684211,Kępno
2024-08-21 17:46:33,65,0.9842105263157894,Kępno
2024-08-21 17:46:36,66,0.9831578947368421,Kępno
2024-08-21 17:46:40,72,0.9768421052631578,Kępno
2024-08-21 17:46:43,65,0.9842105263157894,Kępno
2024-08-21 17:46:46,63,0.9863157894736843,Kępno
2024-08-21 17:46:50,424,0.6063157894736843,Kępno
2024-08-21 17:46:54,75,0.9736842105263158,Kępno
2024-08-21 17:46:57,76,0.9726315789473684,Kępno
2024-08-21 17:47:01,71,0.9778947368421053,Kępno
2024-08-21 17:47:04,48,1.0,Kępno
2024-08-21 17:47:07,75,0.9736842105263158,Kępno
2024-08-21 17:47:10,55,0.9947368421052631,Kępno
2024-08-21 17:47:14,48,1.0,Kępno
2024-08-21 17:47:17,40,1.0,Kępno
2024-08-21 17:47:20,166,0.8778947368421053,Kępno
2024-08-21 17:47:24,46,1.0,Kępno
2024-08-21 17:47:27,56,0.9936842105263158,Kępno
2024-08-21 17:47:30,48,1.0,Kępno
2024-08-21 17:47:33,121,0.9252631578947368,Kępno
2024-08-21 17:47:37,44,1.0,Kępno
2024-08-21 17:47:40,2708,0.0,Kępno
2024-08-21 17:47:51,103,0.9442105263157895,Kępno
2024-08-21 17:47:55,59,0.9905263157894737,Kępno
2024-08-21 17:47:58,308,0.728421052631579,Kępno
2024-08-21 17:48:02,67,0.9821052631578947,Kępno
2024-08-21 17:48:05,56,0.9936842105263158,Kępno
2024-08-21 17:48:08,58,0.991578947368421,Kępno
2024-08-21 17:48:12,424,0.6063157894736843,Kępno
2024-08-21 17:48:16,60000,0.0,Kępno
2024-08-21 17:48:34,60000,0.0,Kępno
2024-08-21 17:48:45,60000,0.0,Kępno
2024-08-21 17:48:56,60000,0.0,Kępno
2024-08-21 17:49:07,60000,0.0,Kępno
2024-08-21 17:49:18,60000,0.0,Kępno
2024-08-21 17:49:29,60000,0.0,Kępno
2024-08-21 17:49:40,582,0.44,Kępno
2024-08-21 17:49:45,3684,0.0,Kępno
2024-08-21 17:49:59,553,0.4705263157894737,Kępno
2024-08-21 17:50:04,66,0.9831578947368421,Kępno
2024-08-21 17:50:07,52,0.9978947368421053,Kępno
2024-08-21 17:50:10,50,1.0,Kępno
2024-08-21 17:50:13,58,0.991578947368421,Kępno
2024-08-21 17:50:17,64,0.9852631578947368,Kępno
2024-08-21 17:50:20,266,0.7726315789473684,Kępno
2024-08-21 17:50:24,106,0.9410526315789474,Kępno
2024-08-21 17:50:27,486,0.5410526315789473,Kępno
2024-08-21 17:50:32,3664,0.0,Kępno
2024-08-21 17:50:50,456,0.5726315789473684,Kępno
2024-08-21 17:50:54,83,0.9652631578947368,Kępno
2024-08-21 17:50:58,72,0.9768421052631578,Kępno
2024-08-21 17:51:01,84,0.9642105263157895,Kępno
2024-08-21 17:51:04,73,0.9757894736842105,Kępno
2024-08-21 17:51:08,91,0.9568421052631579,Kępno
2024-08-21 17:51:11,72,0.9768421052631578,Kępno
2024-08-21 17:51:14,147,0.8978947368421053,Kępno
2024-08-21 17:51:18,72,0.9768421052631578,Kępno
2024-08-21 17:51:21,78,0.9705263157894737,Kępno
2024-08-21 17:51:24,72,0.9768421052631578,Kępno
2024-08-21 17:51:28,74,0.9747368421052631,Kępno
2024-08-21 17:51:31,74,0.9747368421052631,Kępno
2024-08-21 17:51:34,78,0.9705263157894737,Kępno
2024-08-21 17:51:37,76,0.9726315789473684,Kępno
2024-08-21 17:51:41,94,0.9536842105263158,Kępno
2024-08-21 17:51:44,69,0.98,Kępno
2024-08-21 17:51:47,68,0.9810526315789474,Kępno
2024-08-21 17:51:51,80,0.968421052631579,Kępno
2024-08-21 17:51:54,96,0.9515789473684211,Kępno
2024-08-21 17:51:57,85,0.9631578947368421,Kępno
2024-08-21 17:52:01,81,0.9673684210526315,Kępno
2024-08-21 17:52:04,72,0.9768421052631578,Kępno
2024-08-21 17:52:07,94,0.9536842105263158,Kępno
2024-08-21 17:52:11,77,0.9715789473684211,Kępno
2024-08-21 17:52:14,91,0.9568421052631579,Kępno
2024-08-21 17:52:17,92,0.9557894736842105,Kępno
2024-08-21 17:52:21,86,0.9621052631578947,Kępno
2024-08-21 17:52:24,86,0.9621052631578947,Kępno
2024-08-21 17:52:27,93,0.9547368421052631,Kępno
2024-08-21 17:52:31,60000,0.0,Kępno
2024-08-21 17:52:43,166,0.8778947368421053,Kępno
2024-08-21 17:52:46,573,0.4494736842105263,Kępno
2024-08-21 17:52:51,292,0.7452631578947368,Kępno
2024-08-21 17:52:55,508,0.5178947368421053,Kępno
2024-08-21 17:53:00,109,0.9378947368421052,Kępno
2024-08-21 17:53:03,223,0.8178947368421052,Kępno
2024-08-21 17:53:07,243,0.7968421052631579,Kępno
2024-08-21 17:53:11,82,0.9663157894736842,Kępno
2024-08-21 17:53:14,287,0.7505263157894737,Kępno
2024-08-21 17:53:18,88,0.96,Kępno
2024-08-21 17:53:21,84,0.9642105263157895,Kępno
2024-08-21 17:53:24,77,0.9715789473684211,Kępno
2024-08-21 17:53:28,76,0.9726315789473684,Kępno
2024-08-21 17:53:31,73,0.9757894736842105,Kępno
2024-08-21 17:53:34,72,0.9768421052631578,Kępno
2024-08-21 17:53:38,79,0.9694736842105263,Kępno
2024-08-21 17:53:41,150,0.8947368421052632,Kępno
2024-08-21 17:53:45,712,0.3031578947368421,Kępno
2024-08-21 17:53:50,91,0.9568421052631579,Kępno
2024-08-21 17:53:53,72,0.9768421052631578,Kępno
2024-08-21 17:53:56,86,0.9621052631578947,Kępno
2024-08-21 17:54:00,72,0.9768421052631578,Kępno
2024-08-21 17:54:03,99,0.9484210526315789,Kępno
2024-08-21 17:54:06,227,0.8136842105263158,Kępno
2024-08-21 17:54:10,95,0.9526315789473684,Kępno
2024-08-21 17:54:14,85,0.9631578947368421,Kępno
2024-08-21 17:54:17,70,0.9789473684210527,Kępno
2024-08-21 17:54:20,89,0.9589473684210527,Kępno
2024-08-21 17:54:24,254,0.7852631578947369,Kępno
2024-08-21 17:54:27,167,0.8768421052631579,Kępno
2024-08-21 17:54:31,332,0.7031578947368421,Kępno
2024-08-21 17:54:35,86,0.9621052631578947,Kępno
2024-08-21 17:54:38,87,0.9610526315789474,Kępno
2024-08-21 17:54:42,89,0.9589473684210527,Kępno
2024-08-21 17:54:45,78,0.9705263157894737,Kępno
2024-08-21 17:54:48,1319,0.0,Kępno
2024-08-21 17:54:55,624,0.3957894736842105,Byczyna Kluczborska
2024-08-21 17:55:00,87,0.9610526315789474,Byczyna Kluczborska
2024-08-21 17:55:04,80,0.968421052631579,Byczyna Kluczborska
2024-08-21 17:55:07,68,0.9810526315789474,Byczyna Kluczborska
2024-08-21 17:55:10,66,0.9831578947368421,Byczyna Kluczborska
2024-08-21 17:55:14,64,0.9852631578947368,Byczyna Kluczborska
2024-08-21 17:55:17,54,0.9957894736842106,Byczyna Kluczborska
2024-08-21 17:55:20,160,0.8842105263157894,Byczyna Kluczborska
2024-08-21 17:55:24,229,0.8115789473684211,Byczyna Kluczborska
2024-08-21 17:55:28,74,0.9747368421052631,Byczyna Kluczborska
2024-08-21 17:55:31,58,0.991578947368421,Byczyna Kluczborska
2024-08-21 17:55:34,80,0.968421052631579,Byczyna Kluczborska
2024-08-21 17:55:37,53,0.9968421052631579,Byczyna Kluczborska
2024-08-21 17:55:41,65,0.9842105263157894,Byczyna Kluczborska
2024-08-21 17:55:44,57,0.9926315789473684,Byczyna Kluczborska
2024-08-21 17:55:47,60000,0.0,Byczyna Kluczborska
2024-08-21 17:56:00,47,1.0,Byczyna Kluczborska
2024-08-21 17:56:04,54,0.9957894736842106,Byczyna Kluczborska
2024-08-21 17:56:07,55,0.9947368421052631,Byczyna Kluczborska
2024-08-21 17:56:10,53,0.9968421052631579,Byczyna Kluczborska
2024-08-21 17:56:13,52,0.9978947368421053,Byczyna Kluczborska
2024-08-21 17:56:17,127,0.9189473684210526,Byczyna Kluczborska
2024-08-21 17:56:20,132,0.9136842105263158,Byczyna Kluczborska
2024-08-21 17:56:24,132,0.9136842105263158,Byczyna Kluczborska
2024-08-21 17:56:27,47,1.0,Byczyna Kluczborska
2024-08-21 17:56:30,60000,0.0,Byczyna Kluczborska
2024-08-21 17:56:43,66,0.9831578947368421,Byczyna Kluczborska
2024-08-21 17:56:47,52,0.9978947368421053,Byczyna Kluczborska
2024-08-21 17:56:50,49,1.0,Byczyna Kluczborska
2024-08-21 17:56:53,48,1.0,Byczyna Kluczborska
2024-08-21 17:56:56,52,0.9978947368421053,Byczyna Kluczborska
